2.500000000000000000e+01,4.510588235294117965e+01,2.500000000000000000e+01,3.724137931034483273e+01,2.500000000000000000e+01,4.947096774193548896e+01,2.500000000000000000e+01,3.783941605839415701e+01,2.500000000000000000e+01,2.863636363636363669e+01,2.500000000000000000e+01,3.375000000000000000e+01,2.500000000000000000e+01,2.953846153846153655e+01,2.500000000000000000e+01,2.618181818181817988e+01,2.500000000000000000e+01,3.716129032258064768e+01,2.500000000000000000e+01,3.000000000000000355e+01,2.500000000000000000e+01,1.818181818181817988e+01,2.500000000000000000e+01,1.764705882352941302e+01
2.600000000000000000e+01,3.834000000000000341e+01,2.600000000000000000e+01,2.867256637168141609e+01,2.600000000000000000e+01,4.792500000000000426e+01,2.600000000000000000e+01,2.848351648351648535e+01,2.600000000000000000e+01,1.491124260355029563e+01,2.600000000000000000e+01,2.666666666666666785e+01,2.600000000000000000e+01,3.339130434782608603e+01,2.600000000000000000e+01,2.400000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,2.600000000000000000e+01,3.461538461538461320e+01,2.600000000000000000e+01,2.195121951219512368e+01,2.600000000000000000e+01,2.727272727272727337e+01
2.700000000000000000e+01,4.089600000000000080e+01,2.700000000000000000e+01,2.711297071129706993e+01,2.700000000000000000e+01,3.932307692307692548e+01,2.700000000000000000e+01,2.945454545454545325e+01,2.700000000000000000e+01,3.111111111111111072e+01,2.700000000000000000e+01,2.511627906976744384e+01,2.700000000000000000e+01,3.291428571428571104e+01,2.700000000000000000e+01,2.215384615384615685e+01,2.700000000000000000e+01,3.839999999999999858e+01,2.700000000000000000e+01,3.396226415094339757e+01,2.700000000000000000e+01,1.894736842105263364e+01,2.700000000000000000e+01,3.157894736842105488e+01
2.800000000000000000e+01,3.834000000000000341e+01,2.800000000000000000e+01,1.810055865921787799e+01,2.800000000000000000e+01,3.834000000000000341e+01,2.800000000000000000e+01,2.480382775119617378e+01,2.800000000000000000e+01,2.709677419354838790e+01,2.800000000000000000e+01,1.674418604651162923e+01,2.800000000000000000e+01,2.992207792207792139e+01,2.800000000000000000e+01,1.666881028938906795e+01,2.800000000000000000e+01,3.716129032258064768e+01,2.800000000000000000e+01,1.967213114754098413e+01,2.800000000000000000e+01,1.525423728813559521e+01,2.800000000000000000e+01,1.682242990654205528e+01
2.900000000000000000e+01,2.473548387096774448e+01,2.900000000000000000e+01,1.846153846153846345e+01,2.900000000000000000e+01,3.333913043478261073e+01,2.900000000000000000e+01,3.085714285714285765e+01,2.900000000000000000e+01,3.818181818181817988e+01,2.900000000000000000e+01,2.145695364238410718e+01,2.900000000000000000e+01,3.200000000000000000e+01,2.900000000000000000e+01,2.215384615384615685e+01,2.900000000000000000e+01,3.972413793103448398e+01,2.900000000000000000e+01,2.105263157894736992e+01,2.900000000000000000e+01,1.463414634146341697e+01,2.900000000000000000e+01,2.903225806451612812e+01
3.000000000000000000e+01,1.742727272727272592e+01,3.000000000000000000e+01,1.723404255319148959e+01,3.000000000000000000e+01,3.651428571428571246e+01,3.000000000000000000e+01,2.880000000000000071e+01,3.000000000000000000e+01,3.054545454545454319e+01,3.000000000000000000e+01,1.928571428571428470e+01,3.000000000000000000e+01,2.775903614457831381e+01,3.000000000000000000e+01,1.912915129151291538e+01,3.000000000000000000e+01,3.839999999999999858e+01,3.000000000000000000e+01,1.506276150627614996e+01,3.000000000000000000e+01,1.285714285714285765e+01,3.000000000000000000e+01,2.666666666666666785e+01
3.100000000000000000e+01,1.597499999999999964e+01,3.100000000000000000e+01,9.323741007194245256e+00,3.100000000000000000e+01,3.566511627906977111e+01,3.100000000000000000e+01,2.516504854368931987e+01,3.100000000000000000e+01,1.984251968503937036e+01,3.100000000000000000e+01,1.851428571428571601e+01,3.100000000000000000e+01,2.618181818181817988e+01,3.100000000000000000e+01,1.008560311284046662e+01,3.100000000000000000e+01,3.600000000000000000e+01,3.100000000000000000e+01,1.192052980132450379e+01,3.100000000000000000e+01,1.417322834645669438e+01,3.100000000000000000e+01,2.417378487924161945e+01
3.200000000000000000e+01,1.581030927835051791e+01,3.200000000000000000e+01,1.057096247960848245e+01,3.200000000000000000e+01,3.036831683168317042e+01,3.200000000000000000e+01,2.553694581280788256e+01,3.200000000000000000e+01,1.880597014925373500e+01,3.200000000000000000e+01,2.322580645161290391e+01,3.200000000000000000e+01,2.775903614457831381e+01,3.200000000000000000e+01,1.561445783132529996e+01,3.200000000000000000e+01,3.490909090909091361e+01,3.200000000000000000e+01,1.428571428571428648e+01,3.200000000000000000e+01,1.285714285714285765e+01,3.200000000000000000e+01,1.621621621621621756e+01
3.300000000000000000e+01,1.905093167701863166e+01,3.300000000000000000e+01,1.006211180124223681e+01,3.300000000000000000e+01,2.714336283185840770e+01,3.300000000000000000e+01,2.644897959183673564e+01,3.300000000000000000e+01,2.519999999999999929e+01,3.300000000000000000e+01,1.872832369942196706e+01,3.300000000000000000e+01,2.504347826086956630e+01,3.300000000000000000e+01,2.142148760330578483e+01,3.300000000000000000e+01,3.600000000000000000e+01,3.300000000000000000e+01,1.375633519777164615e+01,3.300000000000000000e+01,1.285714285714285765e+01,3.300000000000000000e+01,2.235222258737483614e+01
3.400000000000000000e+01,2.222608695652174049e+01,3.400000000000000000e+01,9.404934687953556249e+00,3.400000000000000000e+01,3.129795918367346985e+01,3.400000000000000000e+01,2.592000000000000171e+01,3.400000000000000000e+01,1.901886792452830122e+01,3.400000000000000000e+01,2.103896103896104108e+01,3.400000000000000000e+01,2.844444444444444287e+01,3.400000000000000000e+01,2.073600000000000065e+01,3.400000000000000000e+01,3.388235294117647101e+01,3.400000000000000000e+01,3.396226415094339757e+01,3.400000000000000000e+01,9.302325581395349374e+00,3.400000000000000000e+01,2.091407456094422557e+01
3.500000000000000000e+01,1.503529411764706047e+01,3.500000000000000000e+01,9.178470254957508345e+00,3.500000000000000000e+01,3.740487804878048905e+01,3.500000000000000000e+01,2.644897959183673564e+01,3.500000000000000000e+01,1.976470588235294201e+01,3.500000000000000000e+01,2.103896103896104108e+01,3.500000000000000000e+01,2.679069767441860606e+01,3.500000000000000000e+01,1.948872180451127889e+01,3.500000000000000000e+01,3.716129032258064768e+01,3.500000000000000000e+01,2.278481012658227911e+01,3.500000000000000000e+01,1.022727272727272663e+01,3.500000000000000000e+01,1.276595744680851041e+01
3.600000000000000000e+01,1.387873303167420858e+01,3.600000000000000000e+01,1.148936170212765973e+01,3.600000000000000000e+01,3.882531645569620338e+01,3.600000000000000000e+01,2.528780487804878163e+01,3.600000000000000000e+01,1.976470588235294201e+01,3.600000000000000000e+01,1.862068965517241637e+01,3.600000000000000000e+01,2.021052631578947256e+01,3.600000000000000000e+01,1.666881028938906795e+01,3.600000000000000000e+01,3.600000000000000000e+01,3.600000000000000000e+01,1.071428571428571530e+01,3.600000000000000000e+01,1.224489795918367285e+01,3.600000000000000000e+01,2.117647058823529704e+01
3.700000000000000000e+01,7.784771573604061246e+00,3.700000000000000000e+01,1.472727272727272663e+01,3.700000000000000000e+01,4.035789473684210549e+01,3.700000000000000000e+01,2.224892703862660781e+01,3.700000000000000000e+01,1.527272727272727160e+01,3.700000000000000000e+01,2.666666666666666785e+01,3.700000000000000000e+01,2.477419354838709609e+01,3.700000000000000000e+01,1.751351351351351582e+01,3.700000000000000000e+01,3.777049180327868783e+01,3.700000000000000000e+01,3.000000000000000355e+01,3.700000000000000000e+01,8.372093023255814614e+00,3.700000000000000000e+01,1.071428571428571530e+01
3.800000000000000000e+01,1.581030927835051791e+01,3.800000000000000000e+01,1.800000000000000000e+01,3.800000000000000000e+01,1.666956521739130537e+01,3.800000000000000000e+01,2.293805309734513287e+01,3.800000000000000000e+01,2.495049504950495134e+01,3.800000000000000000e+01,2.634146341463414842e+01,3.800000000000000000e+01,2.559999999999999787e+01,3.800000000000000000e+01,1.787586206896551744e+01,3.800000000000000000e+01,3.291428571428571104e+01,3.800000000000000000e+01,1.333333333333333393e+01,3.800000000000000000e+01,7.272727272727273373e+00,3.800000000000000000e+01,1.488557124977650581e+01
3.900000000000000000e+01,3.485454545454545183e+01,3.900000000000000000e+01,2.382352941176470651e+01,3.900000000000000000e+01,1.581030927835051791e+01,3.900000000000000000e+01,2.492307692307692335e+01,3.900000000000000000e+01,3.150000000000000000e+01,3.900000000000000000e+01,2.454545454545454675e+01,3.900000000000000000e+01,2.648275862068965480e+01,3.900000000000000000e+01,1.787586206896551744e+01,3.900000000000000000e+01,3.156164383561643660e+01,3.900000000000000000e+01,1.800000000000000000e+01,3.900000000000000000e+01,6.629834254143646355e+00,3.900000000000000000e+01,1.487603305785123808e+01
4.000000000000000000e+01,3.333913043478261073e+01,4.000000000000000000e+01,2.867256637168141609e+01,4.000000000000000000e+01,1.649032258064516299e+01,4.000000000000000000e+01,1.898901098901098905e+01,4.000000000000000000e+01,1.615384615384615330e+01,4.000000000000000000e+01,2.492307692307692335e+01,4.000000000000000000e+01,2.504347826086956630e+01,4.000000000000000000e+01,1.787586206896551744e+01,4.000000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+01,2.044444444444444642e+01,4.000000000000000000e+01,5.607476635514018426e+00,4.000000000000000000e+01,1.349196334063781855e+01
4.100000000000000000e+01,3.333913043478261073e+01,4.100000000000000000e+01,1.514018691588785082e+01,4.100000000000000000e+01,1.703999999999999915e+01,4.100000000000000000e+01,2.579104477611940283e+01,4.100000000000000000e+01,1.780918727915194211e+01,4.100000000000000000e+01,2.892857142857143060e+01,4.100000000000000000e+01,2.400000000000000000e+01,4.100000000000000000e+01,1.934328358208955478e+01,4.100000000000000000e+01,3.339130434782608603e+01,4.100000000000000000e+01,1.714285714285714235e+01,4.100000000000000000e+01,5.625000000000000000e+00,4.100000000000000000e+01,2.307692307692308020e+01
4.200000000000000000e+01,3.740487804878048905e+01,4.200000000000000000e+01,2.063694267515923642e+01,4.200000000000000000e+01,1.723146067415730442e+01,4.200000000000000000e+01,2.979310344827586476e+01,4.200000000000000000e+01,1.762237762237762340e+01,4.200000000000000000e+01,2.364963503649635257e+01,4.200000000000000000e+01,2.618181818181817988e+01,4.200000000000000000e+01,1.948872180451127889e+01,4.200000000000000000e+01,3.113513513513513686e+01,4.200000000000000000e+01,2.045454545454545325e+01,4.200000000000000000e+01,6.122448979591836427e+00,4.200000000000000000e+01,1.176470588235294201e+01
4.300000000000000000e+01,3.485454545454545183e+01,4.300000000000000000e+01,1.653061224489796288e+01,4.300000000000000000e+01,1.723146067415730442e+01,4.300000000000000000e+01,2.422429906542055988e+01,4.300000000000000000e+01,1.787234042553191316e+01,4.300000000000000000e+01,2.734177215189873422e+01,4.300000000000000000e+01,2.679069767441860606e+01,4.300000000000000000e+01,2.073600000000000065e+01,4.300000000000000000e+01,3.388235294117647101e+01,4.300000000000000000e+01,1.934728234728234852e+01,4.300000000000000000e+01,1.263157894736842124e+01,4.300000000000000000e+01,1.827411167512690326e+01
4.400000000000000000e+01,3.740487804878048905e+01,4.400000000000000000e+01,2.250000000000000000e+01,4.400000000000000000e+01,1.685274725274725327e+01,4.400000000000000000e+01,2.945454545454545325e+01,4.400000000000000000e+01,1.647058823529411598e+01,4.400000000000000000e+01,2.592000000000000171e+01,4.400000000000000000e+01,2.400000000000000000e+01,4.400000000000000000e+01,1.948872180451127889e+01,4.400000000000000000e+01,3.490909090909091361e+01,4.400000000000000000e+01,2.857142857142857295e+01,4.400000000000000000e+01,1.071428571428571530e+01,4.400000000000000000e+01,1.770524687813430731e+01
4.500000000000000000e+01,3.566511627906977111e+01,4.500000000000000000e+01,2.131578947368421240e+01,4.500000000000000000e+01,1.685274725274725327e+01,4.500000000000000000e+01,1.871480144404332080e+01,4.500000000000000000e+01,3.150000000000000000e+01,4.500000000000000000e+01,2.364963503649635257e+01,4.500000000000000000e+01,2.504347826086956630e+01,4.500000000000000000e+01,2.040944881889763707e+01,4.500000000000000000e+01,3.388235294117647101e+01,4.500000000000000000e+01,1.118012422360248515e+01,4.500000000000000000e+01,1.200000000000000000e+01,4.500000000000000000e+01,1.565217391304347849e+01
4.600000000000000000e+01,3.882531645569620338e+01,4.600000000000000000e+01,2.265734265734265662e+01,4.600000000000000000e+01,1.685274725274725327e+01,4.600000000000000000e+01,2.700000000000000000e+01,4.600000000000000000e+01,1.726027397260273943e+01,4.600000000000000000e+01,2.250000000000000000e+01,4.600000000000000000e+01,2.809756097560975618e+01,4.600000000000000000e+01,1.956226415094339544e+01,4.600000000000000000e+01,3.600000000000000000e+01,4.600000000000000000e+01,1.500000000000000178e+01,4.600000000000000000e+01,8.866995073891626333e+00,4.600000000000000000e+01,1.046511627906976649e+01
4.700000000000000000e+01,3.834000000000000341e+01,4.700000000000000000e+01,2.025000000000000000e+01,4.700000000000000000e+01,1.703999999999999915e+01,4.700000000000000000e+01,2.422429906542055988e+01,4.700000000000000000e+01,1.873605947955390505e+01,4.700000000000000000e+01,2.473282442748091725e+01,4.700000000000000000e+01,2.304000000000000270e+01,4.700000000000000000e+01,1.378723404255319274e+01,4.700000000000000000e+01,3.388235294117647101e+01,4.700000000000000000e+01,2.142857142857143060e+01,4.700000000000000000e+01,1.139240506329113956e+01,4.700000000000000000e+01,1.318681318681318615e+01
